SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter
3	11-Mar-16	11	Red	a	1	1.383	Q	A	MQCI	KAFV	bb	rr	2	650	1	6	0	99	99
3	11-Mar-16	12	Red	u	1	1.0659	Q	U	PQXZ	BUSW	rb	br	2	650	1	6	0	99	99
3	11-Mar-16	13	Red	j	1	1.0824	X	J	DSXH	TPJF	rbb	brr	3	650	1	6	0	99	99
3	11-Mar-16	14	Red	y	0	1.0793	F	A	YFJP	UABS	rr	bb	2	650	1	6	0	99	99
3	11-Mar-16	15	Red	e	1	1.1867	E	N	MTKE	JDIN	rbrr	brbb	4	2000	1	6	0	99	99
3	11-Mar-16	16	Red	k	1	3.3339	K	Y	AKIE	HYBW	br	rb	2	2000	1	6	0	99	99
3	11-Mar-16	17	Red	i	1	0.967	I	E	NMIG	PUEZ	brr	rbb	3	2000	1	6	0	99	99
3	11-Mar-16	18	Red	t	0	2.3046	C	N	YCLI	TNVF	rb	br	2	650	1	6	0	99	99
3	11-Mar-16	19	Red	j	1	1.1463	Q	J	QCKT	JBXL	b	r	1	650	1	6	0	99	99
3	11-Mar-16	20	Red	z	0	1.9943	K	D	TGPK	LZAD	bbrr	rrbb	4	2000	1	6	0	99	99
3	11-Mar-16	21	Red	k	1	1.5853	K	L	KCWJ	LOQP	r	b	1	2000	1	6	0	99	99
3	11-Mar-16	22	Red	c	0	1.0487	L	X	QACL	KJOX	brrb	rbbr	4	2000	1	6	0	99	99
3	11-Mar-16	23	Red	y	1	1.3283	Y	B	YZAP	BKCT	r	b	1	2000	1	6	0	99	99
3	11-Mar-16	24	Red	q	0	1.5046	L	M	BXQL	DVYM	rrrb	bbbr	4	650	1	6	0	99	99
3	11-Mar-16	25	Red	y	1	1.4796	U	Y	OUVG	EYTN	rb	br	2	2000	1	6	0	99	99
3	11-Mar-16	26	Red	f	1	1.4711	F	G	FYUI	GTBR	r	b	1	650	1	6	0	99	99
3	11-Mar-16	27	Red	b	1	1.2389	X	B	XKZC	BRLI	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	28	Red	h	0	1.199	K	X	OQKT	HYXM	brr	rbb	3	650	1	6	0	99	99
3	11-Mar-16	29	Red	s	1	1.0808	R	S	RTUE	SVLD	b	r	1	650	1	6	0	99	99
3	11-Mar-16	30	Red	x	1	1.1576	Q	X	QRKT	XMDZ	b	r	1	650	1	6	0	99	99
3	11-Mar-16	31	Red	j	0	1.1287	C	D	SMCT	RJDE	bbr	rrb	3	650	1	6	0	99	99
3	11-Mar-16	32	Red	s	0	2.6316	Z	U	KJZY	ITUR	rrb	bbr	3	2000	1	6	0	99	99
3	11-Mar-16	1	Blue	v	1	1.1267	R	V	FQRN	SBVJ	rbr	brb	3	650	1	6	0	99	99
3	11-Mar-16	2	Blue	w	1	1.1505	W	O	XCQW	SLBO	brbb	rbrr	4	2000	1	6	0	99	99
3	11-Mar-16	3	Blue	c	1	1.0688	F	C	GFTS	KCOQ	rr	bb	2	2000	1	6	0	99	99
3	11-Mar-16	4	Blue	z	1	1.1005	Z	N	PDZQ	LINW	rrb	bbr	3	2000	1	6	0	99	99
3	11-Mar-16	5	Blue	c	0	1.2831	Q	G	SQLD	CGVB	rb	br	2	650	1	6	0	99	99
3	11-Mar-16	6	Blue	j	0	0.9387	G	M	JGDZ	VMUC	br	rb	2	2000	1	6	0	99	99
3	11-Mar-16	7	Blue	a	0	2.3972	V	M	AVHJ	RMTU	br	rb	2	650	1	6	0	99	99
3	11-Mar-16	8	Blue	t	0	1.3394	N	Q	UNFB	TQOK	br	rb	2	650	1	6	0	99	99
3	11-Mar-16	9	Blue	f	0	1.2195	C	V	YXAC	FUHV	rrbb	bbrr	4	650	1	6	0	99	99
3	11-Mar-16	10	Blue	y	1	1.0224	Y	V	EOCY	QPSV	bbrb	rrbr	4	650	1	6	0	99	99
3	11-Mar-16	11	Blue	o	0	1.2125	M	R	DAYM	POTR	brbb	rbrr	4	2000	1	6	0	99	99
3	11-Mar-16	12	Blue	t	1	3.6941	T	W	FUTH	GNWA	brb	rbr	3	650	1	6	0	99	99
3	11-Mar-16	13	Blue	b	1	1.0971	B	F	HBMP	DFZA	bb	rr	2	2000	1	6	0	99	99
3	11-Mar-16	14	Blue	x	1	1.1603	X	C	WLXV	DSCE	bbb	rrr	3	650	1	6	0	99	99
3	11-Mar-16	15	Blue	r	0	1.9983	E	Z	QXET	RPZW	rbr	brb	3	2000	1	6	0	99	99
3	11-Mar-16	16	Blue	l	1	1.1198	L	V	THSL	GRNV	bbrb	rrbr	4	2000	1	6	0	99	99
3	11-Mar-16	17	Blue	f	0	1.3041	I	E	FLMI	RKHE	brrr	rbbb	4	650	1	6	0	99	99
3	11-Mar-16	18	Blue	t	1	1.3409	T	X	TQAW	XMVK	b	r	1	650	1	6	0	99	99
3	11-Mar-16	19	Blue	y	1	1.5471	L	Y	GQLE	BKYA	brr	rbb	3	2000	1	6	0	99	99
3	11-Mar-16	20	Blue	b	0	0.8518	C	Y	QFSC	BDZY	rrbb	bbrr	4	650	1	6	0	99	99
3	11-Mar-16	21	Blue	d	0	2.7692	U	K	USZC	KVYE	b	r	1	650	1	6	0	99	99
3	11-Mar-16	22	Blue	n	1	1.1313	N	G	NKQW	GEJH	b	r	1	650	1	6	0	99	99
3	11-Mar-16	23	Blue	x	1	1.095	P	X	PMVH	XSEK	r	b	1	650	1	6	0	99	99
3	11-Mar-16	24	Blue	a	0	1.02	V	L	VCQT	LGHJ	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	25	Blue	n	1	1.2796	N	D	AWEN	CUFD	rbbb	brrr	4	2000	1	6	0	99	99
3	11-Mar-16	26	Blue	b	1	1.135	G	B	GJPS	BNIX	r	b	1	2000	1	6	0	99	99
3	11-Mar-16	27	Blue	s	1	2.4845	S	W	BSXF	GWYV	rb	br	2	2000	1	6	0	99	99
3	11-Mar-16	28	Blue	w	0	2.0266	D	R	NIDK	ELRF	brb	rbr	3	2000	1	6	0	99	99
3	11-Mar-16	29	Blue	x	0	1.5618	I	B	OWIJ	XYBE	rrb	bbr	3	650	1	6	0	99	99
3	11-Mar-16	30	Blue	j	1	1.4786	J	U	JWNR	UTQP	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	31	Blue	k	1	1.3904	K	S	KWIV	STHM	b	r	1	2000	1	6	0	99	99
3	11-Mar-16	32	Blue	n	0	1.1443	E	H	NERK	BHYU	bb	rr	2	650	1	6	0	99	99
4	21-Apr-16	1	Blue	g	0	1.1854	M	K	UVBM	QPFK	rbbr	brrb	4	650	1	6	0	99	99
4	21-Apr-16	2	Blue	a	1	1.7567	A	Q	DIAE	OPQH	bbb	rrr	3	650	1	6	0	99	99
4	21-Apr-16	3	Blue	d	1	1.27	D	M	ECDV	HTMN	rbb	brr	3	2000	1	6	0	99	99
4	21-Apr-16	4	Blue	f	1	1.4376	F	W	NFIA	QWKB	bb	rr	2	2000	1	6	0	99	99
4	21-Apr-16	5	Blue	i	1	1.7426	I	R	ILTP	ROFU	b	r	1	650	1	6	0	99	99
4	21-Apr-16	6	Blue	z	0	1.5106	E	X	VNEZ	TJXH	rbr	brb	3	2000	1	6	0	99	99
4	21-Apr-16	7	Blue	u	1	1.9338	C	U	NCEL	MUTX	rr	bb	2	650	1	6	0	99	99
4	21-Apr-16	8	Blue	c	1	1.3492	Q	C	QUIM	CWPB	r	b	1	2000	1	6	0	99	99
4	21-Apr-16	9	Blue	w	1	1.3085	Q	W	BSJQ	PLNW	rbbr	brrb	4	650	1	6	0	99	99
4	21-Apr-16	10	Blue	w	1	1.1362	W	X	PAOW	NRBX	brbb	rbrr	4	2000	1	6	0	99	99
4	21-Apr-16	11	Blue	l	1	1.3726	L	M	NDLE	PKMT	rrb	bbr	3	650	1	6	0	99	99
4	21-Apr-16	12	Blue	c	1	1.3857	Y	C	KYAM	GCXL	rr	bb	2	2000	1	6	0	99	99
4	21-Apr-16	13	Blue	i	1	1.3341	I	A	SZRI	HPVA	bbrb	rrbr	4	650	1	6	0	99	99
4	21-Apr-16	14	Blue	z	1	1.2717	E	Z	AUJE	LRIZ	bbrr	rrbb	4	2000	1	6	0	99	99
4	21-Apr-16	15	Blue	d	1	1.2338	D	Q	XJDF	WPQM	bbb	rrr	3	2000	1	6	0	99	99
4	21-Apr-16	16	Blue	u	1	1.1162	U	X	MUKL	OXPW	rb	br	2	2000	1	6	0	99	99
4	21-Apr-16	17	Blue	j	1	1.192	J	Z	JLON	ZHXM	b	r	1	650	1	6	0	99	99
4	21-Apr-16	18	Blue	p	1	1.8005	P	M	PRIV	MJCE	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	19	Blue	d	1	1.4239	D	K	SFJD	XUZK	brrb	rbbr	4	650	1	6	0	99	99
4	21-Apr-16	20	Blue	n	1	1.449	N	Y	INGK	LYMQ	rb	br	2	650	1	6	0	99	99
4	21-Apr-16	21	Blue	m	1	1.2708	L	M	GWQL	FTJM	bbbr	rrrb	4	2000	1	6	0	99	99
4	21-Apr-16	22	Blue	g	1	1.2225	G	X	GMUB	XEHJ	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	23	Blue	n	1	1.3254	E	N	EKHL	NMYJ	r	b	1	2000	1	6	0	99	99
4	21-Apr-16	24	Blue	i	1	1.5968	R	I	YGRE	WJIK	bbr	rrb	3	650	1	6	0	99	99
4	21-Apr-16	25	Blue	v	1	2.463	L	V	LFEQ	VIUG	r	b	1	650	1	6	0	99	99
4	21-Apr-16	26	Blue	f	1	2.1655	T	F	QTGE	IFXC	rr	bb	2	650	1	6	0	99	99
4	21-Apr-16	27	Blue	g	1	1.6186	U	G	HBFU	LKYG	bbrr	rrbb	4	2000	1	6	0	99	99
4	21-Apr-16	28	Blue	o	1	1.2836	O	K	OCIP	KQUH	b	r	1	650	1	6	0	99	99
4	21-Apr-16	29	Blue	y	1	1.6051	Y	Z	HNYG	IFZR	brb	rbr	3	2000	1	6	0	99	99
4	21-Apr-16	30	Blue	m	1	1.4267	F	M	HFRT	WMYL	br	rb	2	2000	1	6	0	99	99
4	21-Apr-16	31	Blue	i	0	1.6853	U	B	JEUR	DIBP	rrb	bbr	3	650	1	6	0	99	99
4	21-Apr-16	32	Blue	b	0	1.2528	M	C	FMGD	HCQN	rb	br	2	650	1	6	0	99	99
4	21-Apr-16	1	Red	w	1	2.0123	S	W	SMBC	WOFV	b	r	1	650	1	6	0	99	99
4	21-Apr-16	2	Red	s	1	1.289	Q	S	QACP	STIV	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	3	Red	q	1	1.9514	Q	C	QKES	CORW	r	b	1	650	1	6	0	99	99
4	21-Apr-16	4	Red	b	0	1.6888	W	A	XDWG	TVAU	brb	rbr	3	650	1	6	0	99	99
4	21-Apr-16	5	Red	z	1	1.1974	D	Z	VXKD	GMYZ	brbb	rbrr	4	2000	1	6	0	99	99
4	21-Apr-16	6	Red	e	1	1.592	F	E	UFBH	TEGL	rb	br	2	2000	1	6	0	99	99
4	21-Apr-16	7	Red	y	1	1.4521	Y	I	GYEX	DIUF	br	rb	2	2000	1	6	0	99	99
4	21-Apr-16	8	Red	y	1	1.1755	Y	X	HAYK	LSXU	bbr	rrb	3	2000	1	6	0	99	99
4	21-Apr-16	9	Red	u	1	1.2782	U	D	FPOU	ZNID	rbrr	brbb	4	650	1	6	0	99	99
4	21-Apr-16	10	Red	t	1	1.5906	S	T	RWSF	ZDTU	rrb	bbr	3	2000	1	6	0	99	99
4	21-Apr-16	11	Red	v	1	1.1263	V	T	REVF	JMTY	rbr	brb	3	2000	1	6	0	99	99
4	21-Apr-16	12	Red	k	1	1.1271	K	S	ZBIK	UQDS	rrbr	bbrb	4	2000	1	6	0	99	99
4	21-Apr-16	13	Red	z	0	1.0924	I	G	QCIZ	URGL	rrb	bbr	3	650	1	6	0	99	99
4	21-Apr-16	14	Red	n	1	1.1933	B	N	BXPY	NLZI	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	15	Red	r	1	1.2254	I	R	IDOW	RTYS	b	r	1	650	1	6	0	99	99
4	21-Apr-16	16	Red	q	0	2.0105	U	E	TUMS	REDV	br	rb	2	2000	1	6	0	99	99
4	21-Apr-16	17	Red	d	1	1.4566	Q	D	HQCP	KDUR	rb	br	2	650	1	6	0	99	99
4	21-Apr-16	18	Red	s	1	2.313	B	S	BAJL	SPYM	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	19	Red	r	1	1.8068	R	B	SCGR	PLEB	rbrr	brbb	4	650	1	6	0	99	99
4	21-Apr-16	20	Red	f	1	4.1138	F	Z	FAOY	ZRSG	r	b	1	2000	1	6	0	99	99
4	21-Apr-16	21	Red	c	1	1.4468	S	C	XSZM	YCPH	rb	br	2	650	1	6	0	99	99
4	21-Apr-16	22	Red	w	0	1.209	R	A	QEUR	ITYA	bbrr	rrbb	4	650	1	6	0	99	99
4	21-Apr-16	23	Red	e	1	1.5559	E	J	KEBC	PJMV	rr	bb	2	2000	1	6	0	99	99
4	21-Apr-16	24	Red	b	1	1.2887	B	L	BWCU	LJPO	r	b	1	650	1	6	0	99	99
4	21-Apr-16	25	Red	d	1	1.3195	D	X	WFDU	MRXV	bbr	rrb	3	650	1	6	0	99	99
4	21-Apr-16	26	Red	w	0	1.6623	L	U	AFLN	GJUX	rrr	bbb	3	650	1	6	0	99	99
4	21-Apr-16	27	Red	w	0	1.128	I	A	GIQW	TARK	br	rb	2	650	1	6	0	99	99
4	21-Apr-16	28	Red	y	1	1.4975	T	Y	NVHT	UIEY	rrbb	bbrr	4	2000	1	6	0	99	99
4	21-Apr-16	29	Red	h	1	1.1241	H	Z	KVAH	JWLZ	brrr	rbbb	4	2000	1	6	0	99	99
4	21-Apr-16	30	Red	z	1	1.4027	G	Z	EJGY	TPZN	brb	rbr	3	2000	1	6	0	99	99
4	21-Apr-16	31	Red	z	1	1.1658	Z	Q	SZPU	VQBG	rr	bb	2	650	1	6	0	99	99
4	21-Apr-16	32	Red	q	0	2.9953	A	V	PXLA	YOHV	brrb	rbbr	4	650	1	6	0	99	99
4	21-Apr-16	1	Blue	w	0	3.0028	K	I	ZKXH	NITA	rr	bb	2	650	1	6	0	99	99
4	21-Apr-16	2	Blue	n	1	1.0394	O	N	CXFO	YGLN	rrbr	bbrb	4	650	1	6	0	99	99
4	21-Apr-16	3	Blue	f	1	1.9129	J	F	TJSA	ZFPL	br	rb	2	2000	1	6	0	99	99
4	21-Apr-16	4	Blue	w	0	1.7935	L	J	MLSO	EJND	bb	rr	2	650	1	6	0	99	99
4	21-Apr-16	5	Blue	n	1	1.2496	Y	N	PGYW	LUNO	bbr	rrb	3	2000	1	6	0	99	99
4	21-Apr-16	6	Blue	e	1	1.6161	Q	E	QMYP	EIFK	r	b	1	650	1	6	0	99	99
4	21-Apr-16	7	Blue	s	1	1.6358	H	S	EHOC	YSGV	rr	bb	2	650	1	6	0	99	99
4	21-Apr-16	8	Blue	m	1	0.9817	M	Z	MKBS	ZHDU	b	r	1	650	1	6	0	99	99
4	21-Apr-16	9	Blue	y	1	1.5974	Q	Y	QSBT	YGFE	r	b	1	650	1	6	0	99	99
4	21-Apr-16	10	Blue	t	0	1.0513	U	W	FGUO	LSWY	bbb	rrr	3	650	1	6	0	99	99
4	21-Apr-16	11	Blue	f	1	1.257	F	P	FXLQ	PBJC	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	12	Blue	t	0	1.0547	V	E	TRPV	JHQE	bbrb	rrbr	4	2000	1	6	0	99	99
4	21-Apr-16	13	Blue	f	1	1.3133	U	F	HARU	QIGF	rbbr	brrb	4	2000	1	6	0	99	99
4	21-Apr-16	14	Blue	b	1	1.3816	U	B	UJIZ	BFWM	r	b	1	650	1	6	0	99	99
4	21-Apr-16	15	Blue	a	1	1.5296	P	A	JPIY	HAWK	br	rb	2	2000	1	6	0	99	99
4	21-Apr-16	16	Blue	n	1	1.3516	N	H	NOFG	HEAU	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	17	Blue	m	1	1.1683	N	M	YLXN	SKUM	rrrr	bbbb	4	650	1	6	0	99	99
4	21-Apr-16	18	Blue	c	1	1.1734	C	N	STCE	RFNW	brb	rbr	3	2000	1	6	0	99	99
4	21-Apr-16	19	Blue	b	0	1.1859	K	O	ARKP	XJOQ	rrr	bbb	3	650	1	6	0	99	99
4	21-Apr-16	20	Blue	m	0	1.2428	K	F	HKAE	UFIO	rb	br	2	650	1	6	0	99	99
4	21-Apr-16	21	Blue	r	0	1.0685	U	W	NDUX	AKWJ	brb	rbr	3	650	1	6	0	99	99
4	21-Apr-16	22	Blue	p	1	1.3715	U	P	VUXG	MPJF	br	rb	2	2000	1	6	0	99	99
4	21-Apr-16	23	Blue	w	1	1.4554	W	E	WOZM	ESKP	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	24	Blue	x	1	0.9859	X	Q	TGHX	DKFQ	rbrb	brbr	4	650	1	6	0	99	99
4	21-Apr-16	25	Blue	i	1	1.0871	F	I	GPSF	HYJI	rrrr	bbbb	4	650	1	6	0	99	99
4	21-Apr-16	26	Blue	b	1	2.2367	J	B	PJDQ	HBCN	rr	bb	2	2000	1	6	0	99	99
4	21-Apr-16	27	Blue	k	0	1.2391	M	T	CODM	URAT	brbr	rbrb	4	2000	1	6	0	99	99
4	21-Apr-16	28	Blue	v	1	0.9287	V	H	CWVD	JAHX	rbb	brr	3	2000	1	6	0	99	99
4	21-Apr-16	29	Blue	e	1	1.5519	E	I	LSEY	UNIB	bbb	rrr	3	2000	1	6	0	99	99
4	21-Apr-16	30	Blue	q	1	1.9392	Q	I	QYFS	IKRD	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	31	Blue	w	0	1.1172	A	B	CKAP	XRBS	rbb	brr	3	650	1	6	0	99	99
4	21-Apr-16	32	Blue	r	0	1.2216	V	Q	RPUV	HXWQ	rbbr	brrb	4	2000	1	6	0	99	99
4	21-Apr-16	1	Red	q	1	2.1267	T	Q	THMX	QGSD	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	2	Red	l	1	1.3282	A	L	AVGK	LZBJ	b	r	1	650	1	6	0	99	99
4	21-Apr-16	3	Red	s	1	0.9078	P	S	PHLY	SOJI	b	r	1	650	1	6	0	99	99
4	21-Apr-16	4	Red	t	1	1.1109	J	T	JGRL	TBSN	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	5	Red	h	1	1.1801	C	H	DCZR	WHJY	bb	rr	2	2000	1	6	0	99	99
4	21-Apr-16	6	Red	a	0	1.3823	I	U	FICY	MUZS	br	rb	2	650	1	6	0	99	99
4	21-Apr-16	7	Red	z	1	1.3901	I	Z	DPTI	GAEZ	rrrb	bbbr	4	2000	1	6	0	99	99
4	21-Apr-16	8	Red	f	1	2.1391	F	V	HRFX	WGVY	brr	rbb	3	650	1	6	0	99	99
4	21-Apr-16	9	Red	z	1	1.7706	C	Z	COJT	ZBAI	b	r	1	650	1	6	0	99	99
4	21-Apr-16	10	Red	w	1	1.2127	W	Y	VBEW	QFGY	brrr	rbbb	4	2000	1	6	0	99	99
4	21-Apr-16	11	Red	u	1	1.1033	D	U	QDCM	YUVN	rb	br	2	2000	1	6	0	99	99
4	21-Apr-16	12	Red	d	1	1.1827	Q	D	KXQW	FHDY	brb	rbr	3	2000	1	6	0	99	99
4	21-Apr-16	13	Red	q	0	2.1142	K	Z	GKQL	YZBC	br	rb	2	2000	1	6	0	99	99
4	21-Apr-16	14	Red	l	1	1.5433	S	L	YTRS	IBZL	brrb	rbbr	4	650	1	6	0	99	99
4	21-Apr-16	15	Red	x	1	1.3188	X	Y	CFXZ	KPYE	brr	rbb	3	650	1	6	0	99	99
4	21-Apr-16	16	Red	s	1	1.1267	S	P	JUXS	IWDP	rbbr	brrb	4	650	1	6	0	99	99
4	21-Apr-16	17	Red	f	1	1.1667	F	X	LPOF	MCBX	bbrr	rrbb	4	2000	1	6	0	99	99
4	21-Apr-16	18	Red	f	1	1.2423	F	I	HFZB	XIUC	rr	bb	2	2000	1	6	0	99	99
4	21-Apr-16	19	Red	j	1	1.453	E	J	MKLE	BIZJ	brrb	rbbr	4	650	1	6	0	99	99
4	21-Apr-16	20	Red	a	1	1.4853	U	A	KUOQ	XANH	bb	rr	2	650	1	6	0	99	99
4	21-Apr-16	21	Red	o	0	1.2295	C	P	XNCJ	FRPY	rrr	bbb	3	650	1	6	0	99	99
4	21-Apr-16	22	Red	q	1	1.223	X	Q	PXIU	VQTL	bb	rr	2	650	1	6	0	99	99
4	21-Apr-16	23	Red	h	1	1.4404	U	H	UIRO	HGBN	b	r	1	2000	1	6	0	99	99
4	21-Apr-16	24	Red	w	1	1.3074	S	W	GVSY	DCWZ	bbb	rrr	3	2000	1	6	0	99	99
4	21-Apr-16	25	Red	b	0	1.3843	N	V	ANZO	EVXT	br	rb	2	650	1	6	0	99	99
